Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
484.3189289697298,476.60502823697976,0.38651969868536107,0.18105309522552543,0.6445360006376892,-40.333638709038,112.1506408269027,31.406576910781645
483.6625955501364,488.2228520391426,0.1163265537914964,0.2305393950841564,0.49758084483773146,-76.52666792768765,65.80880644798516,13.99946837977132
446.6432577550149,511.5983696049394,0.2139463764524621,0.264431946046052,0.16815023577946608,-35.604842016885044,51.912775877349986,4.635989398710817
470.19931618234824,487.89818711282385,0.2703559846486596,0.3058594374947958,0.4729627439527739,-64.91893907336402,97.31082300761456,24.34419339123296
460.0092405965612,478.12049481879944,0.2677908905821525,0.28341096478590205,0.46069770209193844,-59.517623484779364,94.50616985050661,22.461213996833422
447.7490773945539,495.936459717882,0.10457774765570832,0.20813130975093314,0.07966831403169156,-23.084183787819384,21.458630334418544,1.0553043534295938
481.516845172609,472.6951504151859,0.20659358691719798,0.2997898270495754,0.6101218815908285,-73.95073388891528,83.96528624483786,34.136904044667645
498.7107909404784,464.964200957913,0.18000919481271352,0.30013154429571504,0.7531971711750147,-72.05931577222084,66.77879834429439,47.519000877810846
507.08444112688306,434.28813473304695,0.20829934960723906,0.22912753335199415,0.9488496371520703,-33.50120623495437,24.30536907017302,78.92723468057585
494.57787661881514,513.8210182007824,0.08346402801279107,0.27241130593387447,0.34729482215184226,-94.27573188996118,52.773833781454506,8.970738150571801
500.5664714108616,466.6168397149578,0.07248407023785208,0.3027366831718825,0.8281559563155338,-90.46134073897771,34.33944741570618,39.30444130004061
488.5818255965796,504.76045672643744,0.4656418633592553,0.17661232340816999,0.49327124419923474,-36.20174827856773,132.98773931352915,21.547278495336368
505.9116993672033,497.14673250826326,0.49250074376049024,0.21889211229904154,0.6371615999213681,-43.619616577301144,133.18442677681728,42.10443881713338
497.9587389312641,434.88304456579385,0.4870136024676897,0.25194523733405516,0.8405511540534722,-38.67402966659978,84.3619149895476,81.05493993435663
440.40377171281744,466.07863509052413,0.3236684637083089,0.16957877688069808,0.3551940239771344,-31.777118908828097,93.2972683198291,9.774640002135468
443.5913841899835,452.79747553037174,0.3971167548774505,0.25913160589507384,0.5308681009020837,-46.61441097129537,111.1858807324425,28.65272230384422
521.2585376170276,512.5383363329535,0.37872406275356624,0.1834645574773921,0.6456466448878627,-44.06686012968007,119.34850590708018,33.78438332196027
508.4931040152929,448.4060379014919,0.2704498852230766,0.20325716208309,0.9147271747164766,-35.34142161313397,41.248249402153924,69.28500553879695
436.5124634626129,442.31397846296795,0.4918031805651426,0.1871043708698135,0.560560201250983,-33.93419481663854,120.71455955481426,25.07133446356167
475.10650299790336,475.3661517820099,0.3958582640252288,0.269067140621709,0.5786084800451372,-51.66050013990469,116.93083063286713,36.32927728015389
461.05276488600947,433.13033203699246,0.35813017047676765,0.20797652347383008,0.7605447249063835,-40.19613861462783,85.66745613124226,44.25863654925038
457.05109169096437,496.70966180945146,0.2214398924724336,0.2755803616872217,0.3115589653395342,-53.882001102272035,76.043063853779,11.412156773258298
507.21723057399845,467.3189994973083,0.09346284858473727,0.309389401756553,0.8321936354561773,-83.18509900805077,38.91367844197616,46.47423088829447
477.2541180931093,500.0497470963046,0.04474020831526386,0.23861288937058228,0.19630291085686224,-79.07583048952594,27.945080014962677,2.5091509248736608
467.6583102148423,441.8595060717574,0.47785450258793033,0.20022189065936866,0.7427419435121149,-36.86537698983299,104.2862003451471,46.29291716364865
473.58519226518905,526.5749409612142,0.11010023506657393,0.18779278117773882,0.05675604972781662,-16.591367004864725,17.91961529442903,0.6841829938372987
487.77537985137855,510.6616115014074,0.24314986587071666,0.23526896405477343,0.40809964136272386,-54.36063905185661,93.39749766751497,16.001015555551067
507.0807373015437,456.2586526296086,0.41404390892108267,0.2532461082873327,0.8041719609311901,-44.47700878923949,90.19219976009744,68.89968671372341
448.9997678382028,512.2521425052614,0.06529620089068924,0.24181960034307592,0.02022481299985514,-10.828519143559053,5.608093861025486,-0.06001244310334264
509.5286417232851,499.32345707715945,0.42128201219430994,0.23749595987274796,0.6349418150353114,-49.113663707834235,124.31500719717964,41.851000952152
460.48607362574114,509.65530218842804,0.13847224728816276,0.2019388193588421,0.11116217369513315,-26.14131572379831,32.46455820264312,1.7552806488774044
476.35775339687035,443.50372130541035,0.4416247909634885,0.2220659320940168,0.7604244276721963,-40.16877907606448,98.31591798649596,53.44602023325608
483.00984112047456,508.12180395525087,0.12719574510724554,0.2543806633677992,0.3288094358466749,-69.78175361402498,62.29430338346419,8.832449488429136
445.72661407674235,464.4429627767631,0.16795416027705673,0.3057293839466205,0.4212804491769004,-73.62101487303465,71.45089537294241,16.091902106182086
496.34785282065354,451.8013014918489,0.4455667288101235,0.2217259767057807,0.8050721839102847,-39.551589126443176,91.32624544306337,63.52974977489251
461.7117942624517,506.2698110865052,0.09067546220323719,0.30273571453313125,0.18001596163542405,-64.86293377346483,36.48412187185501,4.131597326784028
