Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
241.45515046804167,222.8955005937453,0.1408871220545255,0.24878621099801582,0.8361158031739522,-28.762237723106054,22.398629074763615,22.167896916179252
234.33407826648795,236.5382569683672,0.4318459973177338,0.358681959442185,0.5673929703490904,-30.63080171928038,60.555492384916825,23.450256853022545
248.46240526379484,263.5367097637879,0.22947871168813638,0.2995257575133833,0.3978962572091195,-34.445883217505006,45.919633889698396,9.31278232882769
227.69776692575962,254.2435929622438,0.07038621583197571,0.30275167081292675,0.09871085785112871,-23.66781831721216,10.501612538480439,1.1157853403637525
260.79627646928776,248.7559721824723,0.419884375901939,0.32259535852077587,0.6667913703425296,-30.760388790570268,61.43638625042118,31.022957615797072
226.3731724431794,262.8753214135455,0.2310210315043846,0.35379324656462124,0.23386597902207568,-27.93864886359186,33.346690382812895,4.143558560241426
264.87809054238403,247.2538994835632,0.4386343188635055,0.3671113296538139,0.6896867597816487,-33.16000139126501,61.9168611134276,37.934453845337345
238.9946549397382,257.54897329801594,0.2582388193119423,0.34619849622290305,0.39602954473406293,-35.56485934157013,46.796808085448234,11.452416441051522
240.76458939972304,254.64453809345233,0.2054262664303151,0.40060572176024184,0.4359146385246077,-46.50987494640863,42.97130260305385,12.547876914021376
261.157858366557,243.6691590501457,0.17698849710373793,0.3835519283107401,0.7139906743505793,-48.41666736650358,37.36345021063203,28.189170860367472
251.70653179071914,242.40429114199233,0.17466665719794439,0.26004708192118214,0.684807581067433,-35.57798644240906,37.37932427181186,17.45088187543207
252.14757867378432,245.4216294263587,0.13848983235281048,0.24376872559125712,0.6626571578261397,-37.83252269842081,34.27827948394904,13.683726228726592
255.54639845188063,265.6899297951076,0.04802083309589625,0.27694070946685423,0.28382862985955,-58.20768381666456,18.974504538882222,2.2283280578774347
259.6575522456941,223.17010564388423,0.33935563076935615,0.34403949962935804,0.8265040918959525,-28.108112821353913,38.778187771393576,45.1752353936125
264.1293830209126,239.17782629670884,0.4921130014975632,0.38151590395181834,0.7245880239501461,-31.321092495884045,61.87124317655421,45.165208509498235
270.30650696291855,232.36848119704126,0.3953186632782889,0.34054079714878366,0.8174504296740486,-27.98287014606837,44.99034269963973,48.801178718757896
258.1687484611055,237.2405140608159,0.02836049745851136,0.2421301377567925,0.9833485241761204,-19.31429616139571,1.8007934719817715,21.23140865965587
238.4952574529326,244.22871403291887,0.13430973802380927,0.35697054730917355,0.4741500424062345,-51.3648389083366,34.796100934653566,10.678155131608749
233.57809291103516,266.92054834616016,0.07093109134858767,0.3133253422126411,0.06491176051144525,-18.134205188977575,7.879370052485461,0.23552406040352108
265.84792092869,240.0337353455116,0.08820189120391761,0.2848525393044324,0.9035157429348446,-32.40928335150666,13.497695419839058,28.073298073139895
241.53092303108718,257.8373175128268,0.1624390195764342,0.3976417706106697,0.39095287720959854,-49.979428759877536,37.37542803692859,10.115386072566677
237.3874119198757,233.4123395710977,0.456350772619472,0.40006762491637005,0.6110442942959893,-32.706627848051625,61.48137929767396,29.411491013812213
267.91723866881534,255.42053482632994,0.010680526569519105,0.4364332749091725,0.8628975674643757,-135.0165861544039,6.075583172200242,14.364668993832996
230.49177221362814,242.84728934833626,0.45311903500723866,0.3740159660259593,0.5033771023584076,-30.339160410309688,61.89507385805113,19.92810121483425
227.98308610594833,233.84318140949685,0.11950462343898706,0.2559592723755635,0.43051883741026437,-37.76273271598522,30.963557663117378,6.811723865237718
229.42486833326038,253.45272798595528,0.4817869078998554,0.37550409134726426,0.43667765668419567,-28.616884882158708,62.72791280783489,16.557203162071183
250.8493791457954,268.6535283862371,0.4097919265095689,0.24569588555224992,0.4101911736479105,-23.326958674315144,62.432419561478895,9.754604857325386
244.10588518501316,234.20200483397147,0.28973073604035265,0.36343627579733934,0.6493574723219351,-37.17612398757858,48.70066407941444,25.739673212112493
269.13468776379733,227.24677777693321,0.4757603404517477,0.39268609892954665,0.8017384371260193,-29.302339129889447,51.69859181018002,56.44039591537806
238.8968150316343,232.12762088552802,0.46230440817935337,0.38691427264267897,0.6287960434416904,-31.65835407771357,61.394273021137835,31.741252878140706
