Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
464.3083184565941,414.4455457160535,0.28248890170155655,0.6763261382742812,0.7036994961232308,-113.77440505912074,85.31940950355893,93.90747276924367
485.2471197732866,450.17336739263584,0.3231885422302505,0.7605340773059684,0.6653396606809309,-129.22974748905523,100.46015333631017,102.32385673540539
451.37746591528247,405.1351042376855,0.31845112349419746,0.5802351109705868,0.7062410718113556,-91.57692233925711,87.71593714982359,84.94247943031088
400.59841109673255,475.0141355273432,0.43282161188622226,0.5994657042353211,0.42859043347167397,-78.21623378989977,103.45250335319203,39.030325233695436
410.8280373815001,447.6670400224508,0.35895876310443453,0.7816746533911768,0.5355070232399146,-114.23722005524843,97.8065020892344,64.65518605494337
447.1373209496822,489.3694752072338,0.3462854547658783,0.4581846124627052,0.44602708932379287,-77.04845832081105,104.00857285052177,34.1227635553119
482.9462109654704,457.51375051554663,0.21105271240075618,0.48204577085806366,0.6564028579266638,-106.15546744336116,81.61991607929788,58.18043498038238
458.43569131078317,482.29532919303534,0.06654235809500383,0.7728155833803759,0.44506542210742484,-280.1990587614298,46.72979931011767,27.306647480182914
477.40279940222456,473.5172415473999,0.3316690483713806,0.7150113606555613,0.6048837921874294,-124.41334714415049,105.872217685909,82.9569331716766
458.11516670599104,427.9400791082898,0.016729985713715274,0.7645950907050952,0.7724338482493939,-424.55331462509713,17.885428410533574,37.520128809304104
406.7771804190407,421.92049817875983,0.06997038375195426,0.4692029409642609,0.419076980572226,-148.76105168416865,42.04015792437947,13.58568394159682
425.482981749268,470.8652883034005,0.2540326359311932,0.716972570696286,0.4742368584645125,-128.26830225669053,85.37489166858393,45.0091891602639
473.61108650959335,402.26134272224766,0.37795559022775704,0.6439795288399924,0.744768939277041,-91.59926726439505,93.54090492149203,114.72973528304884
415.4625398399133,432.1952471071711,0.22100640974396052,0.6869051399922057,0.5292591121353355,-129.3441891885979,77.70952180392194,48.02822557377877
470.41874944473426,437.07566069767415,0.049665501797102496,0.4804398946427017,0.7773741447168301,-167.38468774036858,31.252736388704978,42.17653566442529
459.2391636191175,447.9220052010935,0.3312155838116455,0.7776914601631298,0.6242025339793679,-127.60308616129223,100.28757915477618,88.85941730040138
