Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
172.4185562161483,175.48544609048594,0.4609533221339331,0.4170381037786282,0.5638355892680464,-24.72407376198251,46.10146759369407,19.490119250297166
189.34160638380172,199.9562619423999,0.436524719467141,0.5950022085520906,0.5451147706958681,-37.608116808596705,49.587437626002284,26.771561984434666
178.1702919780267,184.91943130379053,0.25833780674932316,0.42192497779841387,0.4976396636392711,-33.26951682547408,36.12698679281073,14.139591065628546
171.43492072031503,189.43698344046098,0.24920244897483365,0.5897196062513264,0.44051396832518686,-43.02003223606747,33.76147517643275,14.16111753948352
179.38468750792708,175.54124898248105,0.41150932095277615,0.360005783087885,0.6172814698271226,-23.73707035129661,43.90930646715558,21.130495957926726
167.96605000848484,198.11393337192595,0.27745900681189944,0.5995541140186038,0.37414889099912624,-38.7830411823175,33.52524753440917,11.211798548664158
181.71467039375705,191.19543779223764,0.10996508441987424,0.40652540972838613,0.39393546183385825,-46.118123174314704,23.184917199192324,5.789553890737619
194.53689906929569,199.0059612324073,0.21611136997053962,0.44655320755394085,0.5185190724096038,-41.52629067956925,36.03981935067665,14.31081656073816
177.43309962774285,177.52864225145896,0.2647134756689142,0.4331377666884216,0.5668665941907713,-33.56580786694118,35.90662452620514,15.913933325746669
175.7713296812028,178.86883727921463,0.3078048269852165,0.4136186008995649,0.5420818241539718,-29.96311842327532,38.68749992849215,16.467774920370577
200.55447833049107,177.68209857303447,0.3917239917231517,0.63657072346994,0.709627409042008,-39.82131379666113,42.99280365320257,44.46395437148166
177.4525576570112,197.7595662660538,0.4278694820716412,0.35679174452901913,0.3990167273779145,-21.70827600873268,44.81556914377383,10.162639894405997
194.46778382474812,186.9928998645194,0.07114323180991669,0.47022097152080344,0.656741993917009,-68.71559645103599,19.07457823643211,13.108187903454843
199.42138937200826,181.0759782851666,0.20015767575462157,0.5599884192140818,0.7089792278335602,-48.33013150326126,30.590324689930743,30.358448220742122
168.1849725287501,172.41466416319568,0.29970910427396136,0.377872838418946,0.5222524365738345,-26.85633340894332,36.67506744540368,12.548595477432293
167.09362913025697,202.13671545052608,0.4723833118528361,0.5831590025377563,0.41461644142662524,-30.28296729505239,44.76261888970267,15.712310224724082
170.78433626991406,199.4971603071642,0.34592858801994925,0.35885370133756517,0.29157563197471076,-20.072306691530066,34.47097605613754,5.611007845562127
175.52102986834595,182.73095090839684,0.15670643335886258,0.4784768751404013,0.46952627510030664,-45.77694158464872,27.638415505416614,10.65806040800465
196.64729749552674,166.65115362409307,0.14809500432312353,0.47038655901790677,0.8521576286269195,-34.4215543606438,17.47453670906122,33.820782688763806
170.7971748708539,182.2268331268276,0.33641471527514666,0.3960136871698453,0.46258189346663703,-26.501719718163805,39.347064226977956,11.831069973022714
182.00558769697108,180.24590859110506,0.35766807493351327,0.6231270754462536,0.6027184121052982,-40.59665499509248,41.977027712268985,28.79623872593603
166.47606987715884,176.31339850789576,0.39471236763096185,0.4305118044240063,0.49838075473527127,-26.141605337424355,41.725223372989696,15.095853380155468
192.98777469776775,199.7858168113042,0.12018293786914978,0.5999563163810819,0.4866140367384781,-70.60012797600994,26.675754140537173,12.58754773631921
184.99830490544724,198.03352968424971,0.15032723100462436,0.5891351742190641,0.4399979852893811,-58.897560418759944,28.290925386302867,12.74013353644562
184.77358096361658,189.8788578427329,0.13330766211702422,0.49088291975874765,0.4899213385494546,-53.48860894287444,26.905364216184424,11.546254794916827
197.45267414649237,187.7840635076872,0.24851006100055112,0.4677374666702925,0.6499532335237523,-39.50952054953491,36.46077898760039,24.46104000880336
199.39706714776912,200.0796510331066,0.42488664821735034,0.5271650453033764,0.5885011673134265,-35.80146051312349,50.570799870383,29.293017789661512
192.08436945749165,191.08744997794662,0.13734062886203963,0.4448846467635707,0.5618446269215691,-50.151774569190806,28.05698215641971,13.231344024312932
