Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
651.6379905993983,705.5598348837946,0.2319952484185661,0.2683663701176869,0.32251283703603995,-74.81205179496624,112.60845417380389,15.468672887857064
628.8396150626419,713.237835231406,0.2920164978619563,0.3950733502574571,0.33915783342080064,-93.45754957566108,124.39365711294747,27.6792207396105
609.8015312289114,679.1642947725973,0.24506996494617483,0.3564915704917713,0.3253594720079852,-87.93609148832539,108.69999888501417,20.660673829836032
666.7061592680204,613.4328135040785,0.08694610084688512,0.48268097401716537,0.7539058877895264,-193.54358092620262,61.948780570966186,70.90334684734981
612.2515615624704,633.789460305689,0.04908006362385199,0.309965674798371,0.332360640235979,-165.28475357834665,49.26106485129376,8.711234160068436
624.135454522026,678.5148625417864,0.1141319797586634,0.32637595023658644,0.25760014731995856,-104.855804715594,68.06639096437918,10.31890653623403
702.4279346726647,591.1168579162552,0.30783118267523746,0.47296628126097456,0.8015945283329164,-104.39176476439891,108.58333386195504,144.04968788586208
656.9274088699797,705.9007737580938,0.2775529518358967,0.43116112876605955,0.4435927031160004,-118.56191356331745,136.68789063480548,43.32026367647175
705.3347587987502,607.9550395811464,0.3230589799935792,0.3453172118230122,0.82572391470329,-78.13787820322665,103.07049834751238,121.81343598726926
626.9108854420234,640.0918273007201,0.4089932209953902,0.4525862498819106,0.5570463656135242,-101.44981780803924,158.30816862306776,72.58904289804775
652.9956997216976,588.1842797002053,0.30139647384210616,0.3889506157211794,0.7475721304960508,-93.43333868883293,114.5040799210206,97.55421062194048
637.2391919875799,683.9472166059891,0.24548418918079504,0.4175778208848922,0.4289221194467846,-117.23883979877594,123.95311232216675,36.31406707476128
656.0469290081039,624.3889665779793,0.04724547264271276,0.42033461657209054,0.7300206553540644,-231.50336221273935,47.147755378931166,43.31706239099291
636.364742759355,602.5783540791754,0.18619430670701698,0.31867900317195386,0.703046830889058,-100.8416778587783,95.031519463084,57.1018130506324
666.9383153217809,695.1277047325497,0.29375447531562593,0.36313691082267197,0.4851217916426395,-103.02697906673922,144.10724645663814,44.9517710537845
662.8029427177702,615.7579972919447,0.10547628496260905,0.4021399007441128,0.7483803305147094,-152.43703594923494,68.6386220544118,64.5614260100767
703.892704014083,621.9386693172524,0.03688322488207609,0.4142895406113683,0.9472482406754498,-110.83014909929508,14.549125073118356,84.42957438025698
717.2663275008634,683.7106549597258,0.10679491826939369,0.47614765286545246,0.6627693371182003,-211.40798547045415,85.61601401605864,64.9189770270694
668.0340772904747,606.7864781286829,0.016595579643397567,0.2970328526341385,0.9946735475668926,-41.91509437726245,1.3164411957321847,61.60687263310109
699.0423248212535,660.5702957180405,0.350025823610915,0.2987176784964304,0.6941678641327786,-82.32646760133629,145.04141448386542,77.02955339426495
650.1104089770389,700.5769750803817,0.48584844693033247,0.3673143487610225,0.4724507345474382,-80.91018760914362,180.3476283703359,51.94501654404156
652.0248226406956,620.5032244849108,0.039195260710140116,0.30526019360835166,0.8112650124235616,-160.4500963239332,34.885862170596354,37.6713464121919
654.7997052829969,645.1952877995698,0.3646102357580111,0.2787509731118142,0.6103598993620396,-75.22436304074272,151.66219517842515,54.65529989749593
593.4650673876835,686.7718658634191,0.3301086692202753,0.46026348946066686,0.3603391620676667,-97.9768783564723,127.60649628286406,33.567702412237814
646.4566235894132,678.9387539700542,0.2119651870208361,0.41479523476082103,0.45789741873097833,-128.40589156598713,118.07397151175614,38.58525985773984
642.5276655557844,689.9398286361928,0.0747440802317965,0.46322637582750137,0.31941507998187957,-203.9829187049672,62.7708636668259,14.723830647632731
598.9774434061221,640.0202502357362,0.18502828270325333,0.4233680480932074,0.41212819517082927,-125.60742127881328,100.2837547760605,29.343725445282022
597.3706815503209,597.0676265477042,0.3773050802743811,0.38898678862755376,0.5794735930731751,-88.15614415753376,143.47189379275034,62.930195746866005
610.528599313303,704.5449423997316,0.2819975160924748,0.31092400388901237,0.24211819475993468,-62.555146414304616,101.27143249005773,13.531867917306156
663.9458917553779,710.5129825225838,0.33648504343229435,0.4817629657662909,0.48299726956928696,-122.94681430945872,153.50798315218367,59.866411053330125
711.8126992539711,670.3971478621554,0.34527152353679463,0.4874706631778391,0.6601106342315977,-126.30172226310948,153.23561405443175,107.13221728645455
690.9561262347016,624.1617770742963,0.15210344297775308,0.3861330214675788,0.788406615883211,-122.00571073050818,78.00838602929944,84.8716697147342
675.2586619275456,633.5156752224132,0.1815279241521081,0.3855674176090703,0.7004964331596439,-126.28017943927291,99.95663175597723,70.24713427658413
671.8480218548602,618.6302572305867,0.20532328170458183,0.3330632708078917,0.7549953010604633,-99.21204005373164,95.70361066363418,74.91505260169365
639.843282317218,696.3224075733757,0.23844745625960434,0.4861899427777595,0.42568345462873225,-136.40686995527386,122.47745398414146,41.906845910175846
634.6623283678714,598.4094558438974,0.027643200347377293,0.48349367177193225,0.7849651838348182,-292.38985354154437,30.83495968067065,43.64030611571811
641.286365194446,618.0810222454853,0.02205230564487226,0.4826671480284489,0.7141095801478667,-375.6240516071693,32.379081035785894,32.52386332858807
699.9322144793969,618.1844081974419,0.49786854133717673,0.31498992712338675,0.7828724027584006,-67.3808753099987,145.1296387346089,118.08611231531671
629.3995212211266,713.5936930973486,0.4412314763099132,0.28755125645596136,0.327694248038592,-58.3399007830467,150.98008279322724,23.174909095904738
691.6028762349239,692.365828612572,0.3907026148343809,0.45560031539783136,0.58204007234505,-114.34338887364325,168.80103685116603,83.80849252101649
601.4884824560775,661.5011313718638,0.10365327811215397,0.3506982766883588,0.22966204224677428,-105.86992795117251,58.75324145060098,8.34875960429588
650.356027929587,642.755965877169,0.07566500980970887,0.2870579461425107,0.5933847178701349,-149.662571204466,69.4045334002958,24.687126243177154
662.2573507697829,680.9666074570559,0.4867421649275901,0.2943089021685547,0.5340730507655989,-70.55324687061133,183.65318750516528,53.6220467993506
695.624982963457,624.6126174117859,0.11422705454412148,0.3861980951298444,0.8248445397514551,-127.01291651690883,60.63809561819994,84.08899851858226
618.2164431596642,625.4849895693612,0.2370645835643283,0.4386241136326082,0.5428243989548927,-124.59880718484939,119.3911479329699,51.92199487530435
698.2226241750537,690.7396734983563,0.2933726910725666,0.3327069756926688,0.5914570114843234,-101.00353150770448,146.89163404445486,59.47248968469008
669.531211754842,647.5504566981772,0.48907598329038243,0.39761623607052793,0.6357126095515135,-88.16135943978875,175.88113598798205,92.0238456658213
647.7659506726764,595.4666705088048,0.14337849525369958,0.4336601027632475,0.7384036485081501,-140.86741360770247,79.81087169850353,74.75831472767835
683.3660735359985,618.3346324847748,0.3723078990065708,0.32597386110683124,0.7567268725641216,-78.11573995707228,130.58150582735962,97.71186781000863
704.8471932076153,625.3709523191027,0.12577619747127317,0.42175256277818163,0.8203436263376456,-134.03102588684126,65.5144022608887,94.00899001911226
698.5518139452832,616.3930816391438,0.18767037540782255,0.4067111971305353,0.802758765984156,-113.9439224966138,84.01509680975528,103.27846856877284
678.40704390611,645.7360671579753,0.4930045009103474,0.38033145715382294,0.6593368276094188,-84.92221006089193,174.66539925456638,95.99797137978848
625.1035404127636,625.1904918610742,0.19812498486295918,0.34861532603435086,0.5558794447554841,-111.99356378594898,109.91153298629276,41.51692246080333
686.5997645070046,615.6242908160218,0.1502166941499686,0.38612339516455,0.8034843648962275,-117.94114720426325,73.7147685440719,88.08300068259325
590.6179211238781,675.5280441314848,0.16784846394048072,0.28581980680491564,0.1546014320074373,-53.30929648598279,57.560990963505134,5.047985208234547
681.2205832002954,666.4576047362513,0.3467992409747618,0.33006113597923215,0.6175743703577393,-90.56845846608141,153.0412846972638,65.69366249621359
705.0810684656175,609.50930079322,0.07234456503857606,0.34459384374392166,0.9512311846564974,-74.2418853198196,19.173729062387572,99.97575622656339
683.2413999024343,688.5750878522526,0.38135096866317597,0.3396228053428247,0.5630484471139322,-90.21688411419646,166.21777976389245,60.259091211612
630.6874829138793,676.0154001145216,0.025016308646498134,0.294986080923286,0.07529624867195363,-85.82944638163536,14.163083161414422,0.8610105568899928
591.680493603424,665.2376568560613,0.27242014133206544,0.47159229429845206,0.382986273458392,-111.64143874509227,117.86341772621766,33.8516693187619
713.6614209746243,683.0116999015186,0.15244378269451184,0.4612032710683416,0.6465924438093903,-176.25046380361167,103.57033351190313,69.60485386408799
595.9494871587267,636.6335192795704,0.4675821525337007,0.4391005903742005,0.5032126243722134,-88.30671257907171,162.56775083060123,61.03557141646117
648.0798389120073,599.4662834544847,0.05195094856262695,0.404286074048726,0.82133055600804,-173.92078247282603,38.58006885930877,56.145350774056
683.6998310837895,632.5365404417195,0.20812850245817074,0.44725447641979577,0.7034062215958796,-135.61981671429606,107.8869342418225,86.85547807765114
629.2955978771217,605.0388744388769,0.31775050508334807,0.440133034761232,0.6355256631351165,-108.3546066349215,133.27019426906674,78.43965489455309
