Spot,Strike,T,Vol,Delta,Theta,Vega,MarketPrice
304.6790820564251,298.3070521755927,0.2473536639445801,0.3475675650416552,0.6103560168400235,-48.83241527819881,58.124265585179614,26.48817827716793
341.5354797241024,317.9643823223852,0.16517089223490536,0.27031503140764085,0.7826125085356881,-45.20946779854779,40.81740911980634,31.189080909626057
317.24350520515276,349.1063567229509,0.07815948517325948,0.2338431732334659,0.08511093884563803,-21.976558673175987,13.814725443855474,0.3529536780783879
297.98096392271924,307.74723465166767,0.3901813510612443,0.27839828992136345,0.5054609416889352,-33.07340140630588,74.24909248125088,19.1388905982138
339.07218307434266,322.6964833069289,0.053982013703852805,0.33927785196376103,0.7585402926891549,-89.01598170230727,24.57158338088634,21.042424830752218
330.3939723459858,332.05648736421716,0.23204958948927296,0.3437467713015737,0.5487684341863952,-54.60055877406582,63.01897509699246,22.908223141746845
339.6635493913767,360.94255442357206,0.4228804274212618,0.3268451205554721,0.4680663282082469,-40.74512035437376,87.83618935439377,22.516902551021523
329.2605161176007,350.88164597767235,0.013607590700206739,0.4070826671561413,0.09658799058695589,-99.85042447097098,6.571439743458661,0.739668423794052
357.8576044265744,301.9904874730559,0.47840010665429256,0.37188274048665165,0.8109789108137478,-36.841303203941145,66.95450100859487,74.40019627840562
305.8526901137001,326.553629584068,0.471305412579543,0.28170830065756963,0.45220810418081986,-30.86624761532424,83.16531914014342,17.21002061958164
309.717272587213,352.75412513655635,0.15003427811191297,0.292336761081985,0.15240392507598427,-29.76820810251193,28.2687028248641,2.3642868017324785
343.65033710346347,315.41458583169094,0.13723204852713605,0.2940874125092845,0.8171171562924109,-48.47501843899926,33.738693296055786,33.97447270377857
334.259460858607,327.8525348316746,0.1910691423237029,0.29476823142936287,0.6136231092126184,-52.27610735639711,55.908901730476494,21.759227115732564
320.89085515306823,342.78722034794237,0.3854354220198244,0.277251027802537,0.4264328448214595,-34.15522954357092,78.1221319775614,16.598185465300542
356.92230534120216,316.51848459964873,0.17476806006927906,0.3131922559159298,0.8530863688238901,-43.62095515908571,34.30980006468858,47.663461678461346
349.16449475697834,320.105918475577,0.03941005849918974,0.3666735485109056,0.8956520528032708,-72.45757064046762,12.547388235671777,30.8935105876866
343.9024644988606,308.67179412092094,0.384618545647637,0.40997669172340623,0.7349465897005607,-47.01078408679689,69.86568033932186,57.35472260251319
328.05735771546944,353.35033824284346,0.42006089897700166,0.31714865189058516,0.437868772990795,-37.837690412030035,83.79267481816085,19.405647496255156
316.50000942488015,308.14730059042824,0.1785860218126584,0.27940417235288945,0.6410152359826498,-48.207114789263684,49.98980289112365,21.658338829421716
330.62296805439524,320.66025628313776,0.372044828938273,0.30860403266340286,0.6388874545716805,-40.2378661330757,75.52655410696991,32.745476231710725
306.3019506751806,347.47901970568086,0.4031311721552002,0.22776683738569634,0.2544636270322276,-21.204362732665206,62.380339191549545,6.4760798776765345
333.8633727740419,335.601195756435,0.3755738295511584,0.37730698483243474,0.5692144059305793,-48.24314125748003,80.39403500068377,32.446706123868005
339.9515386939051,313.0406442521802,0.3899075817219029,0.30589024491694194,0.7354358161327101,-37.526283465931854,69.47098338625871,44.2725695127103
359.3277750411724,335.2075778482412,0.17226257768092262,0.2460998263568404,0.7926557469617902,-43.13883112316487,42.660329920823166,31.789249730719206
353.2087239216174,338.4200239060591,0.23630745402117986,0.26112394821462903,0.6891707076230923,-44.259815080293905,60.645061575544865,27.587821089988452
335.12388222333544,319.78353762378646,0.0739673074537235,0.3940322182409694,0.7003218677576959,-94.91393080184781,31.674493782980544,23.984660017949587
312.1481256695541,331.3340382897737,0.15666215491183136,0.2787110056182458,0.3392353295133652,-45.16278910876108,45.230933455240745,6.800495562312009
334.8380925875083,322.73754678548687,0.2476763033438512,0.3462884712764174,0.6449066748805715,-52.60136289645178,62.0441962398418,31.002810714395505
302.8688831923005,319.52797371928335,0.4639058255190377,0.30243131048337524,0.48231563985709547,-33.06129599657559,82.21530361129112,20.569448373869307
334.77442564802743,350.9397736983564,0.029930768987668804,0.37232298322592144,0.24930917064958674,-118.32330924534537,18.377853455816997,3.9042743475016186
315.71584532177224,332.7814597858782,0.09548303550693167,0.2690433989849837,0.2965905742021594,-51.98645847420857,33.74387380952347,4.252512179929932
324.21892617721653,302.955136017075,0.2233905956143406,0.23341037273537002,0.7797340921273423,-34.89062483433601,45.40468779533727,29.311072481192017
298.6491549315472,343.0249677556659,0.19704914428989437,0.23054026402859604,0.11385975079719252,-16.565657151448644,25.550460299035606,1.020137216272085
344.6057345904867,354.7764784099322,0.25477497658285125,0.24653846863163756,0.4724338786044593,-40.90713239307979,69.2265232102666,13.901584652380953
309.679197546214,321.2225490857086,0.1325595947976575,0.33296099574062554,0.4259859305317168,-61.564707271029505,44.20449797380972,11.809412647199924
348.07268492630385,344.9507201252581,0.09519654831313219,0.41586756410803394,0.5680726775024066,-101.09505452445757,42.21882048687229,19.457816549971472
343.8146432088287,308.6641462214716,0.01860375773292467,0.39702480957228475,0.9791164568268411,-40.18468417015397,2.3552796554165303,35.261987249206314
316.5819963718349,349.4621087092766,0.4937429970069093,0.28980172063892384,0.3965850979641903,-30.630957290653004,85.74692752581133,16.296557612063577
347.38339073618073,324.45064434515484,0.22690597333426463,0.2567017859728491,0.7619052008442967,-40.5597559953283,51.21805880423398,33.2328197622594
344.9011492982222,296.42639248442794,0.35425817823814437,0.3986933628970522,0.7971688182635951,-43.15352855430629,57.9578505108789,63.955875096014445
